DATE;WAARDE
10-8-2016;12.4
11-8-2016;3.6
12-8-2016;12.8
13-8-2016;0
14-8-2016;0
15-8-2016;0
16-8-2016;0
17-8-2016;0
18-8-2016;0
19-8-2016;0
20-8-2016;1.6
21-8-2016;8.4
22-8-2016;9.2
23-8-2016;0.4
24-8-2016;0
25-8-2016;0
26-8-2016;0
27-8-2016;0
28-8-2016;1.6
29-8-2016;7.2
30-8-2016;0
31-8-2016;0
1-9-2016;0
2-9-2016;0
3-9-2016;1.3
4-9-2016;0.3
5-9-2016;0.9
6-9-2016;0
7-9-2016;0
8-9-2016;0
9-9-2016;0
10-9-2016;0
11-9-2016;5.2
12-9-2016;0
13-9-2016;0
14-9-2016;0
15-9-2016;0
16-9-2016;8.3
17-9-2016;0.8
18-9-2016;0.2
19-9-2016;0
20-9-2016;0
21-9-2016;0
22-9-2016;0
23-9-2016;0
24-9-2016;0
25-9-2016;0
26-9-2016;0
27-9-2016;0
28-9-2016;0
29-9-2016;0
30-9-2016;1.7
1-10-2016;0
2-10-2016;0.4
3-10-2016;7.2
4-10-2016;1.3
5-10-2016;0
6-10-2016;0
7-10-2016;0
8-10-2016;0
9-10-2016;0
10-10-2016;0
11-10-2016;0
12-10-2016;0
13-10-2016;0
14-10-2016;0.2
15-10-2016;14.2
16-10-2016;0.4
17-10-2016;10.7
18-10-2016;0.3
19-10-2016;6.4
20-10-2016;15.7
21-10-2016;5.4
22-10-2016;3.6
23-10-2016;0.4
24-10-2016;0
25-10-2016;0
26-10-2016;0
27-10-2016;0
28-10-2016;0
29-10-2016;0.6
30-10-2016;0
31-10-2016;0
1-11-2016;0
2-11-2016;1.4
3-11-2016;5.1
4-11-2016;0.3
5-11-2016;5.4
6-11-2016;9.4
7-11-2016;28.4
8-11-2016;0.6
9-11-2016;6.2
10-11-2016;13.6
11-11-2016;9.3
12-11-2016;0.3
13-11-2016;1.1
14-11-2016;0.6
15-11-2016;4.1
16-11-2016;16.7
17-11-2016;7.1
18-11-2016;14.2
19-11-2016;2.8
20-11-2016;2.4
21-11-2016;7.1
22-11-2016;0.9
23-11-2016;0.2
24-11-2016;1.8
25-11-2016;0
26-11-2016;0.1
27-11-2016;0.1
28-11-2016;0
29-11-2016;0
30-11-2016;0
1-12-2016;0
2-12-2016;0
3-12-2016;0
4-12-2016;0
5-12-2016;0
6-12-2016;0
7-12-2016;0
8-12-2016;0
9-12-2016;0
10-12-2016;0
11-12-2016;4.2
12-12-2016;0.4
13-12-2016;0.3
14-12-2016;1.6
15-12-2016;0
16-12-2016;0
17-12-2016;0
18-12-2016;1.1
19-12-2016;0
20-12-2016;0
21-12-2016;0
22-12-2016;11.2
23-12-2016;0.6
24-12-2016;0.9
25-12-2016;1.7
26-12-2016;1.4
27-12-2016;0
28-12-2016;0.3
29-12-2016;0
30-12-2016;0
31-12-2016;0
1-1-2017;0.6
2-1-2017;7.2
3-1-2017;1.7
4-1-2017;1.4
5-1-2017;1.5
6-1-2017;0
7-1-2017;4.6
8-1-2017;0.8
9-1-2017;1.4
10-1-2017;11.4
11-1-2017;1.9
12-1-2017;0.3
13-1-2017;29.6
14-1-2017;11.2
15-1-2017;5.4
16-1-2017;2.7
17-1-2017;0
18-1-2017;0
19-1-2017;0
20-1-2017;0
21-1-2017;0
22-1-2017;0
23-1-2017;0
24-1-2017;0
25-1-2017;0.2
26-1-2017;0
27-1-2017;0
28-1-2017;0
29-1-2017;1.9
30-1-2017;13.6
31-1-2017;0.3
1-2-2017;0
2-2-2017;1.7
3-2-2017;0.8
4-2-2017;0.9
5-2-2017;7.3
6-2-2017;0.2
7-2-2017;0
8-2-2017;3.2
9-2-2017;0.2
10-2-2017;0
11-2-2017;1.4
12-2-2017;2
13-2-2017;0.1
14-2-2017;0
15-2-2017;0
16-2-2017;1.6
17-2-2017;0.8
18-2-2017;0.4
19-2-2017;0
20-2-2017;0.7
21-2-2017;3.4
22-2-2017;1.7
23-2-2017;19.6
24-2-2017;4.8
25-2-2017;0.9
26-2-2017;1.1
27-2-2017;0.2
28-2-2017;16.8
1-3-2017;18.2
2-3-2017;2.4
3-3-2017;0.3
4-3-2017;1.4
5-3-2017;0.2
6-3-2017;9.1
7-3-2017;0.6
8-3-2017;4.7
9-3-2017;12.9
10-3-2017;0.7
11-3-2017;0
12-3-2017;0
13-3-2017;0
14-3-2017;0
15-3-2017;0
16-3-2017;0
17-3-2017;0
18-3-2017;9.2
19-3-2017;4.3
20-3-2017;1.8
21-3-2017;6.1
22-3-2017;0
23-3-2017;0
24-3-2017;0
25-3-2017;0
26-3-2017;0
27-3-2017;0
28-3-2017;0
29-3-2017;0
30-3-2017;0
31-3-2017;0
1-4-2017;2.9
2-4-2017;0.2
3-4-2017;0.1
4-4-2017;0
5-4-2017;0
6-4-2017;0
7-4-2017;0
8-4-2017;0
9-4-2017;0
10-4-2017;0
11-4-2017;0
12-4-2017;0
13-4-2017;0
14-4-2017;0
15-4-2017;1.5
16-4-2017;0.2
17-4-2017;5.2
18-4-2017;3.1
19-4-2017;1.4
20-4-2017;0
21-4-2017;0
22-4-2017;0.3
23-4-2017;0.4
24-4-2017;0
25-4-2017;1.3
26-4-2017;0.9
27-4-2017;2.1
28-4-2017;11.3
29-4-2017;0.2
30-4-2017;0
1-5-2017;0
2-5-2017;0
3-5-2017;9.1
4-5-2017;2.3
5-5-2017;0
6-5-2017;0
7-5-2017;0
8-5-2017;0.1
9-5-2017;0
10-5-2017;0
11-5-2017;0
12-5-2017;6.3
13-5-2017;8.3
14-5-2017;9.2
15-5-2017;0
16-5-2017;0.1
17-5-2017;0
18-5-2017;0.3
19-5-2017;1.7
20-5-2017;0.4
21-5-2017;0.6
22-5-2017;0
23-5-2017;0
24-5-2017;0
25-5-2017;0
26-5-2017;0
27-5-2017;0
28-5-2017;0
29-5-2017;0
30-5-2017;0
31-5-2017;0
1-6-2017;0
2-6-2017;0
3-6-2017;1.8
4-6-2017;0
5-6-2017;0
6-6-2017;3.1
7-6-2017;13.2
8-6-2017;1.6
9-6-2017;11.7
10-6-2017;0.3
11-6-2017;0
12-6-2017;0
13-6-2017;0
14-6-2017;0
15-6-2017;0
16-6-2017;0
17-6-2017;0
18-6-2017;0
19-6-2017;0
20-6-2017;0
21-6-2017;0
22-6-2017;0
23-6-2017;0.6
24-6-2017;2.3
25-6-2017;2.6
26-6-2017;0.3
27-6-2017;0
28-6-2017;0.4
29-6-2017;0.6
30-6-2017;0.4
1-7-2017;14.2
2-7-2017;0.3
3-7-2017;0.2
4-7-2017;0.1
5-7-2017;0
6-7-2017;0
7-7-2017;9.2
8-7-2017;0
9-7-2017;0
10-7-2017;0
11-7-2017;0.6
12-7-2017;47.4
13-7-2017;13.2
14-7-2017;0
15-7-2017;7.4
16-7-2017;0.6
17-7-2017;4.7
18-7-2017;0
19-7-2017;0
20-7-2017;5.3
21-7-2017;6.2
22-7-2017;0
23-7-2017;1.8
24-7-2017;29.1
25-7-2017;6.1
26-7-2017;1.6
27-7-2017;0.3
28-7-2017;0
29-7-2017;1.3
30-7-2017;12.4
31-7-2017;1.2
1-8-2017;0
2-8-2017;0
3-8-2017;4.3
4-8-2017;0.9
5-8-2017;0
6-8-2017;5.7
7-8-2017;0
8-8-2017;0
9-8-2017;9.2
10-8-2017;0
11-8-2017;3.6
12-8-2017;1.8
13-8-2017;0.4
14-8-2017;0
15-8-2017;4.3
16-8-2017;23.6
17-8-2017;1.4
18-8-2017;8.4
19-8-2017;8.2
20-8-2017;3.6
21-8-2017;0
22-8-2017;0
23-8-2017;0
24-8-2017;0
25-8-2017;0
26-8-2017;0
27-8-2017;0
28-8-2017;0
29-8-2017;0
30-8-2017;12.4
31-8-2017;12.8
1-9-2017;0.3
2-9-2017;0.7
3-9-2017;0
4-9-2017;0
5-9-2017;0
6-9-2017;2.7
7-9-2017;0.2
8-9-2017;0.7
9-9-2017;37.3
10-9-2017;3.7
11-9-2017;1.2
12-9-2017;13.4
13-9-2017;3.1
14-9-2017;30.2
15-9-2017;34.4
16-9-2017;11.6
17-9-2017;3.1
18-9-2017;4.3
19-9-2017;19.6
20-9-2017;0
21-9-2017;0
22-9-2017;0
23-9-2017;0.3
24-9-2017;0
25-9-2017;0
26-9-2017;0
27-9-2017;0
28-9-2017;1.7
29-9-2017;2.1
30-9-2017;0.7
1-10-2017;1.5
2-10-2017;0.2
3-10-2017;4.2
4-10-2017;0
5-10-2017;7.6
6-10-2017;9.9
7-10-2017;0.4
8-10-2017;11.6
9-10-2017;1.4
10-10-2017;0.3
11-10-2017;0.2
12-10-2017;1.4
13-10-2017;0
14-10-2017;0
15-10-2017;0
16-10-2017;0
17-10-2017;0
18-10-2017;0
19-10-2017;0
20-10-2017;10.6
21-10-2017;3.8
22-10-2017;9.2
23-10-2017;3.6
24-10-2017;0.3
25-10-2017;0.2
26-10-2017;0
27-10-2017;1.2
28-10-2017;0
29-10-2017;0.9
30-10-2017;3.2
31-10-2017;0.9
1-11-2017;0.2
2-11-2017;0
3-11-2017;0.7
4-11-2017;0.3
5-11-2017;3.4
6-11-2017;5.2
7-11-2017;0.2
8-11-2017;0
9-11-2017;0
10-11-2017;0.7
11-11-2017;1.4
12-11-2017;2.3
13-11-2017;15.4
14-11-2017;1.2
15-11-2017;0.6
16-11-2017;0.4
17-11-2017;1.2
18-11-2017;0
19-11-2017;4.3
20-11-2017;1.7
21-11-2017;5.3
22-11-2017;0.2
23-11-2017;0
24-11-2017;4.1
25-11-2017;0.9
26-11-2017;2
27-11-2017;3.5
28-11-2017;15.3
29-11-2017;1.9
30-11-2017;7.8
1-12-2017;9.2
2-12-2017;0
3-12-2017;0.9
4-12-2017;2.6
5-12-2017;0
6-12-2017;0
7-12-2017;0
8-12-2017;7.6
9-12-2017;0.7
10-12-2017;2.6
11-12-2017;13.4
12-12-2017;15.3
13-12-2017;5.9
14-12-2017;20.4
15-12-2017;1.6
16-12-2017;4.2
17-12-2017;8.3
18-12-2017;5.1
19-12-2017;0
20-12-2017;0
21-12-2017;1.3
22-12-2017;1.7
23-12-2017;0.8
24-12-2017;0.3
25-12-2017;0.2
26-12-2017;0.7
27-12-2017;2.3
28-12-2017;4.7
29-12-2017;0.2
30-12-2017;7.2
31-12-2017;13.4
1-1-2018;12.8
2-1-2018;9.2
3-1-2018;9.7
4-1-2018;0.2
5-1-2018;5.4
6-1-2018;1.3
7-1-2018;0.2
8-1-2018;0
9-1-2018;0
10-1-2018;0.6
11-1-2018;1.7
12-1-2018;0
13-1-2018;0
14-1-2018;0
15-1-2018;0
16-1-2018;11.4
17-1-2018;2.3
18-1-2018;5.1
19-1-2018;4.9
20-1-2018;2.8
21-1-2018;3.4
22-1-2018;3.6
23-1-2018;0
24-1-2018;0.8
25-1-2018;3.2
26-1-2018;2.3
27-1-2018;0
28-1-2018;1.6
29-1-2018;0
30-1-2018;2.3
31-1-2018;4.3
1-2-2018;3.9
2-2-2018;11.6
3-2-2018;5.8
4-2-2018;5.1
5-2-2018;0.5
6-2-2018;0
7-2-2018;0
8-2-2018;0
9-2-2018;0
10-2-2018;4.9
11-2-2018;4.7
12-2-2018;1.2
13-2-2018;0
14-2-2018;0
15-2-2018;6.4
16-2-2018;0
17-2-2018;0
18-2-2018;0
19-2-2018;0
20-2-2018;0.6
21-2-2018;0
22-2-2018;0
23-2-2018;0
24-2-2018;0
25-2-2018;0
26-2-2018;0
27-2-2018;0
28-2-2018;0
1-3-2018;0
2-3-2018;0
3-3-2018;2.1
4-3-2018;0
5-3-2018;7.2
6-3-2018;0
7-3-2018;0.3
8-3-2018;2.4
9-3-2018;7.2
10-3-2018;5.1
11-3-2018;18.6
12-3-2018;0.3
13-3-2018;10.2
14-3-2018;0.8
15-3-2018;0
16-3-2018;8.3
17-3-2018;0.7
18-3-2018;0.9
19-3-2018;0
20-3-2018;0.4
21-3-2018;0.2
22-3-2018;5.2
23-3-2018;1.8
24-3-2018;0
25-3-2018;0
26-3-2018;0
27-3-2018;0
28-3-2018;1.8
29-3-2018;10.7
30-3-2018;1.4
31-3-2018;2.8
1-4-2018;5.6
2-4-2018;1.3
3-4-2018;2.4
4-4-2018;8.3
5-4-2018;2.3
6-4-2018;0
7-4-2018;0
8-4-2018;0
9-4-2018;0.4
10-4-2018;0
11-4-2018;11.7
12-4-2018;0.4
13-4-2018;0.3
14-4-2018;0
15-4-2018;10.6
16-4-2018;1.4
17-4-2018;0
18-4-2018;0
19-4-2018;0
20-4-2018;0
21-4-2018;0
22-4-2018;0
23-4-2018;1.3
24-4-2018;0
25-4-2018;0.9
26-4-2018;0
27-4-2018;0
28-4-2018;0.9
29-4-2018;0.2
30-4-2018;19.8
1-5-2018;25.6
2-5-2018;0
3-5-2018;0.4
4-5-2018;0
5-5-2018;0
6-5-2018;0
7-5-2018;0
8-5-2018;0
9-5-2018;0
10-5-2018;0
11-5-2018;0
12-5-2018;0
13-5-2018;0.2
14-5-2018;0
15-5-2018;0
16-5-2018;0
17-5-2018;0
18-5-2018;0
19-5-2018;0
20-5-2018;0
21-5-2018;4.8
22-5-2018;0.4
23-5-2018;4.3
24-5-2018;0.6
25-5-2018;4.4
26-5-2018;0
27-5-2018;0
28-5-2018;3.3
29-5-2018;0
30-5-2018;5.8
31-5-2018;0
1-6-2018;8.4
2-6-2018;6.8
3-6-2018;0
4-6-2018;0
5-6-2018;0
6-6-2018;0
7-6-2018;0
8-6-2018;2.7
9-6-2018;0
10-6-2018;0
11-6-2018;0
12-6-2018;0
13-6-2018;0
14-6-2018;0
15-6-2018;0.3
16-6-2018;0
17-6-2018;0
18-6-2018;2.8
19-6-2018;0
20-6-2018;0
21-6-2018;0
22-6-2018;0
23-6-2018;0
24-6-2018;0
25-6-2018;0
26-6-2018;0
27-6-2018;0
28-6-2018;0
29-6-2018;0
30-6-2018;0
1-7-2018;0
2-7-2018;0
3-7-2018;0
4-7-2018;0
5-7-2018;0
6-7-2018;0
7-7-2018;0
8-7-2018;0
9-7-2018;0
10-7-2018;0
11-7-2018;0.2
12-7-2018;0
13-7-2018;0
14-7-2018;0
15-7-2018;0
16-7-2018;0
17-7-2018;0
18-7-2018;0
19-7-2018;0
20-7-2018;0
21-7-2018;0
22-7-2018;0
23-7-2018;0
24-7-2018;0
25-7-2018;0
26-7-2018;0
27-7-2018;0
28-7-2018;1.7
29-7-2018;0.2
30-7-2018;0
31-7-2018;2.3
1-8-2018;0
2-8-2018;0
3-8-2018;0
4-8-2018;0
5-8-2018;0
6-8-2018;0
7-8-2018;0
8-8-2018;2.3
9-8-2018;0
10-8-2018;18.6
11-8-2018;7.2
12-8-2018;0
13-8-2018;0.4
14-8-2018;8.2
15-8-2018;0.8
16-8-2018;0
17-8-2018;8.3
18-8-2018;0
19-8-2018;0
20-8-2018;0
21-8-2018;0
22-8-2018;0
23-8-2018;0
24-8-2018;0.6
25-8-2018;17.3
26-8-2018;16.1
27-8-2018;4.8
28-8-2018;0.2
29-8-2018;0.1
30-8-2018;9.6
31-8-2018;0
1-9-2018;0
2-9-2018;0
3-9-2018;0
4-9-2018;0
5-9-2018;0
6-9-2018;0
7-9-2018;14.3
8-9-2018;0
9-9-2018;0
10-9-2018;0
11-9-2018;0
12-9-2018;0.9
13-9-2018;1.6
14-9-2018;0
15-9-2018;2.8
16-9-2018;0.4
17-9-2018;0
18-9-2018;0
19-9-2018;0
20-9-2018;0
21-9-2018;0.9
22-9-2018;3.1
23-9-2018;8.2
24-9-2018;22.6
25-9-2018;2.9
26-9-2018;0
27-9-2018;0
28-9-2018;0
29-9-2018;0
30-9-2018;0
1-10-2018;1.4
2-10-2018;3.6
3-10-2018;1.1
4-10-2018;0
5-10-2018;0
6-10-2018;0
7-10-2018;0.3
8-10-2018;0
9-10-2018;0
10-10-2018;0
11-10-2018;0.1
12-10-2018;1.8
13-10-2018;0
14-10-2018;0
15-10-2018;0
16-10-2018;0
17-10-2018;0
18-10-2018;0.2
19-10-2018;0
20-10-2018;0
21-10-2018;0
22-10-2018;0.6
23-10-2018;0
24-10-2018;0
25-10-2018;0
26-10-2018;0
27-10-2018;13.8
28-10-2018;4.1
29-10-2018;0
30-10-2018;15.1
31-10-2018;17.4
1-11-2018;1.3
2-11-2018;2.6
3-11-2018;0
4-11-2018;0
5-11-2018;0
6-11-2018;0
7-11-2018;0
8-11-2018;0.3
9-11-2018;0
10-11-2018;1.8
11-11-2018;3.7
12-11-2018;4.3
13-11-2018;4.6
14-11-2018;0.2
15-11-2018;0
16-11-2018;0
17-11-2018;0.2
18-11-2018;0
19-11-2018;0
20-11-2018;0
21-11-2018;0
22-11-2018;0
23-11-2018;0
24-11-2018;0
25-11-2018;0
26-11-2018;0.7
27-11-2018;2.1
28-11-2018;0.6
29-11-2018;4.7
30-11-2018;1.6
1-12-2018;0.3
2-12-2018;10.8
3-12-2018;9.1
4-12-2018;3.4
5-12-2018;0.3
6-12-2018;2.4
7-12-2018;4.8
8-12-2018;6.7
9-12-2018;10.9
10-12-2018;8.2
11-12-2018;3.1
12-12-2018;0
13-12-2018;0
14-12-2018;0
15-12-2018;0
16-12-2018;5.2
17-12-2018;1.1
18-12-2018;0
19-12-2018;1.3
20-12-2018;1.5
21-12-2018;13.2
22-12-2018;8.3
23-12-2018;0
24-12-2018;6.1
25-12-2018;0
26-12-2018;0
27-12-2018;0
28-12-2018;0
29-12-2018;0
30-12-2018;0
31-12-2018;1.3
