DATUM;WAARDE
23-9-2011;233
24-9-2011;234
25-9-2011;234
26-9-2011;234
27-9-2011;235
28-9-2011;235
29-9-2011;235
30-9-2011;235
1-10-2011;236
2-10-2011;236
3-10-2011;236
4-10-2011;237
5-10-2011;237
6-10-2011;237
7-10-2011;238
8-10-2011;238
9-10-2011;238
10-10-2011;238
11-10-2011;239
12-10-2011;239
13-10-2011;239
14-10-2011;240
15-10-2011;240
16-10-2011;240
17-10-2011;239
18-10-2011;239
19-10-2011;239
20-10-2011;238
21-10-2011;238
22-10-2011;238
23-10-2011;237
24-10-2011;237
25-10-2011;237
26-10-2011;236
27-10-2011;236
28-10-2011;236
29-10-2011;235
30-10-2011;235
31-10-2011;235
1-11-2011;235
2-11-2011;234
3-11-2011;234
4-11-2011;234
5-11-2011;233
6-11-2011;233
7-11-2011;233
8-11-2011;232
9-11-2011;232
10-11-2011;232
11-11-2011;231
12-11-2011;231
13-11-2011;231
14-11-2011;230
15-11-2011;230
16-11-2011;227
17-11-2011;224
18-11-2011;221
19-11-2011;218
20-11-2011;215
21-11-2011;212
22-11-2011;209
23-11-2011;206
24-11-2011;203
25-11-2011;200
26-11-2011;197
27-11-2011;194
28-11-2011;191
29-11-2011;188
30-11-2011;185
1-12-2011;182
2-12-2011;179
3-12-2011;176
4-12-2011;173
5-12-2011;170
6-12-2011;171
7-12-2011;172
8-12-2011;174
9-12-2011;175
10-12-2011;176
11-12-2011;177
12-12-2011;178
13-12-2011;180
14-12-2011;181
15-12-2011;182
16-12-2011;183
17-12-2011;184
18-12-2011;186
19-12-2011;187
20-12-2011;188
21-12-2011;189
22-12-2011;190
23-12-2011;192
24-12-2011;193
25-12-2011;194
26-12-2011;195
27-12-2011;196
28-12-2011;198
29-12-2011;199
30-12-2011;200
31-12-2011;201
1-1-2012;202
2-1-2012;204
3-1-2012;205
4-1-2012;206
5-1-2012;207
6-1-2012;208
7-1-2012;210
8-1-2012;211
9-1-2012;212
10-1-2012;213
11-1-2012;214
12-1-2012;216
13-1-2012;217
14-1-2012;218
15-1-2012;219
16-1-2012;220
17-1-2012;222
18-1-2012;223
19-1-2012;224
20-1-2012;225
21-1-2012;226
22-1-2012;228
23-1-2012;229
24-1-2012;230
25-1-2012;230
26-1-2012;230
27-1-2012;230
28-1-2012;230
29-1-2012;230
30-1-2012;230
31-1-2012;230
1-2-2012;230
2-2-2012;230
3-2-2012;230
4-2-2012;230
5-2-2012;230
6-2-2012;230
7-2-2012;230
8-2-2012;230
9-2-2012;230
10-2-2012;230
11-2-2012;230
12-2-2012;230
13-2-2012;230
14-2-2012;230
15-2-2012;230
16-2-2012;230
17-2-2012;230
18-2-2012;230
19-2-2012;230
20-2-2012;230
21-2-2012;230
22-2-2012;230
23-2-2012;233
24-2-2012;237
25-2-2012;240
26-2-2012;243
27-2-2012;247
28-2-2012;250
29-2-2012;253
1-3-2012;257
2-3-2012;260
3-3-2012;263
4-3-2012;267
5-3-2012;270
6-3-2012;273
7-3-2012;277
8-3-2012;280
9-3-2012;283
10-3-2012;287
11-3-2012;290
12-3-2012;293
13-3-2012;297
14-3-2012;300
15-3-2012;303
16-3-2012;307
17-3-2012;310
18-3-2012;313
19-3-2012;317
20-3-2012;320
21-3-2012;321
22-3-2012;323
23-3-2012;324
24-3-2012;325
25-3-2012;326
26-3-2012;328
27-3-2012;329
28-3-2012;330
29-3-2012;332
30-3-2012;333
31-3-2012;334
1-4-2012;335
2-4-2012;337
3-4-2012;338
4-4-2012;339
5-4-2012;341
6-4-2012;342
7-4-2012;343
8-4-2012;345
9-4-2012;346
10-4-2012;347
11-4-2012;348
12-4-2012;350
13-4-2012;351
14-4-2012;352
15-4-2012;354
16-4-2012;355
17-4-2012;356
18-4-2012;357
19-4-2012;359
20-4-2012;360
21-4-2012;356
22-4-2012;352
23-4-2012;347
24-4-2012;343
25-4-2012;339
26-4-2012;335
27-4-2012;331
28-4-2012;326
29-4-2012;322
30-4-2012;318
1-5-2012;314
2-5-2012;309
3-5-2012;305
4-5-2012;301
5-5-2012;297
6-5-2012;293
7-5-2012;288
8-5-2012;284
9-5-2012;280
10-5-2012;276
11-5-2012;272
12-5-2012;267
13-5-2012;263
14-5-2012;259
15-5-2012;255
16-5-2012;251
17-5-2012;246
18-5-2012;242
19-5-2012;238
20-5-2012;234
21-5-2012;229
22-5-2012;225
23-5-2012;221
24-5-2012;217
25-5-2012;213
26-5-2012;208
27-5-2012;204
28-5-2012;200
29-5-2012;203
30-5-2012;206
31-5-2012;209
1-6-2012;211
2-6-2012;214
3-6-2012;217
4-6-2012;220
5-6-2012;223
6-6-2012;226
7-6-2012;229
8-6-2012;231
9-6-2012;234
10-6-2012;237
11-6-2012;240
12-6-2012;243
13-6-2012;246
14-6-2012;249
15-6-2012;251
16-6-2012;254
17-6-2012;257
18-6-2012;260
19-6-2012;263
20-6-2012;266
21-6-2012;269
22-6-2012;271
23-6-2012;274
24-6-2012;277
25-6-2012;280
26-6-2012;274
27-6-2012;267
